exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
14,42,Intermediate,Intermediate,r1,r1,c2,c2,0.6928571428571428,r1_result.csv
15,19,Intermediate,Intermediate,r1,r1,c3,c3,0.7195121951219512,r1_result.csv
15,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7443609022556391,r1_result.csv
15,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7058823529411765,r1_result.csv
15,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6583333333333333,r1_result.csv
15,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7664233576642335,r1_result.csv
15,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8368794326241135,r1_result.csv
17,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7413793103448276,r1_result.csv
18,31,Intermediate,Intermediate,r1,r1,c1,c1,0.8666666666666667,r1_result.csv
18,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9,r1_result.csv
18,35,Intermediate,Intermediate,r1,r1,c1,c1,0.7835820895522388,r1_result.csv
18,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7985074626865671,r1_result.csv
18,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7579617834394905,r1_result.csv
19,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7969924812030075,r1_result.csv
19,21,Intermediate,Intermediate,r1,r1,c3,c3,0.6176470588235294,r1_result.csv
19,22,Intermediate,Intermediate,r1,r1,c3,c3,0.65,r1_result.csv
19,23,Intermediate,Intermediate,r1,r1,c3,c3,0.8102189781021898,r1_result.csv
19,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7467532467532467,r1_result.csv
20,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7368421052631579,r1_result.csv
20,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8297872340425532,r1_result.csv
21,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6666666666666666,r1_result.csv
21,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7956204379562044,r1_result.csv
21,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7532467532467533,r1_result.csv
22,44,Intermediate,Intermediate,r1,r1,c3,c3,0.8051948051948052,r1_result.csv
23,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8085106382978723,r1_result.csv
31,32,Intermediate,Intermediate,r1,r1,c1,c1,0.7714285714285715,r1_result.csv
31,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7333333333333333,r1_result.csv
31,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8280254777070064,r1_result.csv
32,35,Intermediate,Intermediate,r1,r1,c1,c1,0.8642857142857143,r1_result.csv
32,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7928571428571428,r1_result.csv
32,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7643312101910829,r1_result.csv
34,42,Intermediate,Intermediate,r1,r1,c2,c2,0.71875,r1_result.csv
35,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7894736842105263,r1_result.csv
35,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7770700636942676,r1_result.csv
44,45,Intermediate,Intermediate,r1,r1,c3,c3,0.7662337662337663,r1_result.csv
51,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8407643312101911,r1_result.csv
10,16,Intermediate,Beginner,r1,r1,c1,c1,0.84375,r1_result.csv
10,24,Intermediate,Beginner,r1,r1,c1,c1,0.81875,r1_result.csv
10,33,Intermediate,Beginner,r1,r1,c1,c1,0.66875,r1_result.csv
10,36,Intermediate,Beginner,r1,r1,c1,c1,0.875,r1_result.csv
11,26,Intermediate,Beginner,r1,r1,c3,c3,0.7051282051282052,r1_result.csv
11,9,Intermediate,Beginner,r1,r1,c3,c3,0.7793103448275862,r1_result.csv
12,38,Intermediate,Beginner,r1,r1,c2,c2,0.8592592592592593,r1_result.csv
12,41,Intermediate,Beginner,r1,r1,c2,c2,0.9185185185185184,r1_result.csv
12,43,Intermediate,Beginner,r1,r1,c2,c2,0.7925925925925926,r1_result.csv
12,47,Intermediate,Beginner,r1,r1,c2,c2,0.8888888888888888,r1_result.csv
12,48,Intermediate,Beginner,r1,r1,c2,c2,0.7672955974842768,r1_result.csv
12,50,Intermediate,Beginner,r1,r1,c2,c2,0.7777777777777778,r1_result.csv
13,25,Intermediate,Beginner,r1,r1,c2,c2,0.7142857142857143,r1_result.csv
13,28,Intermediate,Beginner,r1,r1,c2,c2,0.7289719626168224,r1_result.csv
13,37,Intermediate,Beginner,r1,r1,c2,c2,0.7272727272727273,r1_result.csv
13,38,Intermediate,Beginner,r1,r1,c2,c2,0.8589743589743589,r1_result.csv
13,41,Intermediate,Beginner,r1,r1,c2,c2,0.7441860465116279,r1_result.csv
13,43,Intermediate,Beginner,r1,r1,c2,c2,0.7317073170731707,r1_result.csv
13,47,Intermediate,Beginner,r1,r1,c2,c2,0.7295081967213115,r1_result.csv
13,48,Intermediate,Beginner,r1,r1,c2,c2,0.7295597484276729,r1_result.csv
13,50,Intermediate,Beginner,r1,r1,c2,c2,0.7171717171717171,r1_result.csv
13,52,Intermediate,Beginner,r1,r1,c2,c2,0.8303571428571429,r1_result.csv
14,28,Intermediate,Beginner,r1,r1,c2,c2,0.6714285714285714,r1_result.csv
14,37,Intermediate,Beginner,r1,r1,c2,c2,0.6428571428571429,r1_result.csv
14,38,Intermediate,Beginner,r1,r1,c2,c2,0.8142857142857143,r1_result.csv
14,43,Intermediate,Beginner,r1,r1,c2,c2,0.7357142857142858,r1_result.csv
14,47,Intermediate,Beginner,r1,r1,c2,c2,0.6642857142857143,r1_result.csv
14,48,Intermediate,Beginner,r1,r1,c2,c2,0.660377358490566,r1_result.csv
14,50,Intermediate,Beginner,r1,r1,c2,c2,0.6857142857142857,r1_result.csv
14,52,Intermediate,Beginner,r1,r1,c2,c2,0.8428571428571429,r1_result.csv
15,26,Intermediate,Beginner,r1,r1,c3,c3,0.717948717948718,r1_result.csv
15,29,Intermediate,Beginner,r1,r1,c3,c3,0.6638655462184874,r1_result.csv
15,30,Intermediate,Beginner,r1,r1,c3,c3,0.7125,r1_result.csv
15,39,Intermediate,Beginner,r1,r1,c3,c3,0.6940298507462687,r1_result.csv
15,46,Intermediate,Beginner,r1,r1,c3,c3,0.7073170731707317,r1_result.csv
15,9,Intermediate,Beginner,r1,r1,c3,c3,0.7448275862068966,r1_result.csv
17,25,Intermediate,Beginner,r1,r1,c2,c2,0.8246753246753247,r1_result.csv
17,28,Intermediate,Beginner,r1,r1,c2,c2,0.794392523364486,r1_result.csv
17,37,Intermediate,Beginner,r1,r1,c2,c2,0.7520661157024794,r1_result.csv
17,38,Intermediate,Beginner,r1,r1,c2,c2,0.828125,r1_result.csv
17,41,Intermediate,Beginner,r1,r1,c2,c2,0.8294573643410853,r1_result.csv
17,43,Intermediate,Beginner,r1,r1,c2,c2,0.8130081300813008,r1_result.csv
17,47,Intermediate,Beginner,r1,r1,c2,c2,0.8114754098360656,r1_result.csv
17,48,Intermediate,Beginner,r1,r1,c2,c2,0.8301886792452831,r1_result.csv
17,50,Intermediate,Beginner,r1,r1,c2,c2,0.8181818181818182,r1_result.csv
17,52,Intermediate,Beginner,r1,r1,c2,c2,0.8035714285714286,r1_result.csv
18,16,Intermediate,Beginner,r1,r1,c1,c1,0.8208955223880597,r1_result.csv
18,24,Intermediate,Beginner,r1,r1,c1,c1,0.8656716417910447,r1_result.csv
18,33,Intermediate,Beginner,r1,r1,c1,c1,0.8533333333333334,r1_result.csv
18,36,Intermediate,Beginner,r1,r1,c1,c1,0.8582089552238806,r1_result.csv
19,29,Intermediate,Beginner,r1,r1,c3,c3,0.6470588235294118,r1_result.csv
19,30,Intermediate,Beginner,r1,r1,c3,c3,0.573170731707317,r1_result.csv
19,39,Intermediate,Beginner,r1,r1,c3,c3,0.6716417910447762,r1_result.csv
19,46,Intermediate,Beginner,r1,r1,c3,c3,0.7398373983739838,r1_result.csv
19,9,Intermediate,Beginner,r1,r1,c3,c3,0.6896551724137931,r1_result.csv
20,26,Intermediate,Beginner,r1,r1,c3,c3,0.7564102564102564,r1_result.csv
20,29,Intermediate,Beginner,r1,r1,c3,c3,0.7593984962406015,r1_result.csv
20,39,Intermediate,Beginner,r1,r1,c3,c3,0.835820895522388,r1_result.csv
20,9,Intermediate,Beginner,r1,r1,c3,c3,0.7655172413793103,r1_result.csv
21,26,Intermediate,Beginner,r1,r1,c3,c3,0.6858974358974359,r1_result.csv
21,29,Intermediate,Beginner,r1,r1,c3,c3,0.7563025210084033,r1_result.csv
21,39,Intermediate,Beginner,r1,r1,c3,c3,0.7313432835820896,r1_result.csv
21,46,Intermediate,Beginner,r1,r1,c3,c3,0.7967479674796748,r1_result.csv
21,9,Intermediate,Beginner,r1,r1,c3,c3,0.7034482758620689,r1_result.csv
22,26,Intermediate,Beginner,r1,r1,c3,c3,0.6282051282051282,r1_result.csv
22,29,Intermediate,Beginner,r1,r1,c3,c3,0.7583333333333333,r1_result.csv
22,39,Intermediate,Beginner,r1,r1,c3,c3,0.6865671641791045,r1_result.csv
22,46,Intermediate,Beginner,r1,r1,c3,c3,0.7642276422764228,r1_result.csv
22,9,Intermediate,Beginner,r1,r1,c3,c3,0.7241379310344828,r1_result.csv
23,26,Intermediate,Beginner,r1,r1,c3,c3,0.8525641025641025,r1_result.csv
23,39,Intermediate,Beginner,r1,r1,c3,c3,0.8540145985401459,r1_result.csv
23,9,Intermediate,Beginner,r1,r1,c3,c3,0.8068965517241379,r1_result.csv
31,16,Intermediate,Beginner,r1,r1,c1,c1,0.6518518518518519,r1_result.csv
31,24,Intermediate,Beginner,r1,r1,c1,c1,0.725925925925926,r1_result.csv
31,27,Intermediate,Beginner,r1,r1,c1,c1,0.74,r1_result.csv
31,36,Intermediate,Beginner,r1,r1,c1,c1,0.837037037037037,r1_result.csv
31,40,Intermediate,Beginner,r1,r1,c1,c1,0.9037037037037036,r1_result.csv
32,16,Intermediate,Beginner,r1,r1,c1,c1,0.7642857142857142,r1_result.csv
32,27,Intermediate,Beginner,r1,r1,c1,c1,0.8266666666666667,r1_result.csv
34,41,Intermediate,Beginner,r1,r1,c2,c2,0.69375,r1_result.csv
34,43,Intermediate,Beginner,r1,r1,c2,c2,0.78125,r1_result.csv
34,47,Intermediate,Beginner,r1,r1,c2,c2,0.76875,r1_result.csv
34,48,Intermediate,Beginner,r1,r1,c2,c2,0.75,r1_result.csv
34,50,Intermediate,Beginner,r1,r1,c2,c2,0.725,r1_result.csv
34,52,Intermediate,Beginner,r1,r1,c2,c2,0.85,r1_result.csv
35,24,Intermediate,Beginner,r1,r1,c1,c1,0.8421052631578947,r1_result.csv
35,27,Intermediate,Beginner,r1,r1,c1,c1,0.7066666666666667,r1_result.csv
35,33,Intermediate,Beginner,r1,r1,c1,c1,0.86,r1_result.csv
35,36,Intermediate,Beginner,r1,r1,c1,c1,0.8721804511278195,r1_result.csv
42,25,Intermediate,Beginner,r1,r1,c2,c2,0.7402597402597403,r1_result.csv
42,28,Intermediate,Beginner,r1,r1,c2,c2,0.8706896551724138,r1_result.csv
42,37,Intermediate,Beginner,r1,r1,c2,c2,0.7024793388429752,r1_result.csv
42,38,Intermediate,Beginner,r1,r1,c2,c2,0.8103448275862069,r1_result.csv
42,41,Intermediate,Beginner,r1,r1,c2,c2,0.8217054263565892,r1_result.csv
42,43,Intermediate,Beginner,r1,r1,c2,c2,0.7886178861788617,r1_result.csv
42,48,Intermediate,Beginner,r1,r1,c2,c2,0.6981132075471698,r1_result.csv
42,52,Intermediate,Beginner,r1,r1,c2,c2,0.913793103448276,r1_result.csv
44,26,Intermediate,Beginner,r1,r1,c3,c3,0.8846153846153846,r1_result.csv
44,29,Intermediate,Beginner,r1,r1,c3,c3,0.7597402597402597,r1_result.csv
44,30,Intermediate,Beginner,r1,r1,c3,c3,0.7922077922077922,r1_result.csv
44,46,Intermediate,Beginner,r1,r1,c3,c3,0.7987012987012987,r1_result.csv
44,9,Intermediate,Beginner,r1,r1,c3,c3,0.7857142857142857,r1_result.csv
45,26,Intermediate,Beginner,r1,r1,c3,c3,0.8333333333333334,r1_result.csv
45,29,Intermediate,Beginner,r1,r1,c3,c3,0.7801418439716312,r1_result.csv
45,30,Intermediate,Beginner,r1,r1,c3,c3,0.8439716312056738,r1_result.csv
51,16,Intermediate,Beginner,r1,r1,c1,c1,0.6507936507936508,r1_result.csv
51,24,Intermediate,Beginner,r1,r1,c1,c1,0.6363636363636364,r1_result.csv
51,27,Intermediate,Beginner,r1,r1,c1,c1,0.7,r1_result.csv
51,33,Intermediate,Beginner,r1,r1,c1,c1,0.72,r1_result.csv
51,36,Intermediate,Beginner,r1,r1,c1,c1,0.8264462809917356,r1_result.csv
53,16,Intermediate,Beginner,r1,r1,c1,c1,0.802547770700637,r1_result.csv
53,24,Intermediate,Beginner,r1,r1,c1,c1,0.8471337579617835,r1_result.csv
53,27,Intermediate,Beginner,r1,r1,c1,c1,0.8089171974522293,r1_result.csv
53,33,Intermediate,Beginner,r1,r1,c1,c1,0.7388535031847133,r1_result.csv
53,36,Intermediate,Beginner,r1,r1,c1,c1,0.8598726114649682,r1_result.csv
16,24,Beginner,Beginner,r1,r1,c1,c1,0.7380952380952381,r1_result.csv
16,33,Beginner,Beginner,r1,r1,c1,c1,0.7933333333333333,r1_result.csv
16,36,Beginner,Beginner,r1,r1,c1,c1,0.8412698412698413,r1_result.csv
24,27,Beginner,Beginner,r1,r1,c1,c1,0.7133333333333334,r1_result.csv
24,36,Beginner,Beginner,r1,r1,c1,c1,0.8067226890756303,r1_result.csv
25,28,Beginner,Beginner,r1,r1,c2,c2,0.7012987012987013,r1_result.csv
25,37,Beginner,Beginner,r1,r1,c2,c2,0.6948051948051948,r1_result.csv
25,38,Beginner,Beginner,r1,r1,c2,c2,0.8376623376623377,r1_result.csv
25,43,Beginner,Beginner,r1,r1,c2,c2,0.6168831168831169,r1_result.csv
25,47,Beginner,Beginner,r1,r1,c2,c2,0.6883116883116883,r1_result.csv
25,48,Beginner,Beginner,r1,r1,c2,c2,0.7484276729559748,r1_result.csv
26,29,Beginner,Beginner,r1,r1,c3,c3,0.6602564102564102,r1_result.csv
26,30,Beginner,Beginner,r1,r1,c3,c3,0.782051282051282,r1_result.csv
26,39,Beginner,Beginner,r1,r1,c3,c3,0.6987179487179487,r1_result.csv
26,46,Beginner,Beginner,r1,r1,c3,c3,0.7243589743589743,r1_result.csv
26,9,Beginner,Beginner,r1,r1,c3,c3,0.7435897435897436,r1_result.csv
27,33,Beginner,Beginner,r1,r1,c1,c1,0.82,r1_result.csv
27,40,Beginner,Beginner,r1,r1,c1,c1,0.8066666666666666,r1_result.csv
28,37,Beginner,Beginner,r1,r1,c2,c2,0.743801652892562,r1_result.csv
28,38,Beginner,Beginner,r1,r1,c2,c2,0.7570093457943925,r1_result.csv
28,43,Beginner,Beginner,r1,r1,c2,c2,0.7723577235772358,r1_result.csv
28,47,Beginner,Beginner,r1,r1,c2,c2,0.5983606557377049,r1_result.csv
28,48,Beginner,Beginner,r1,r1,c2,c2,0.710691823899371,r1_result.csv
28,50,Beginner,Beginner,r1,r1,c2,c2,0.5700934579439252,r1_result.csv
28,52,Beginner,Beginner,r1,r1,c2,c2,0.7410714285714286,r1_result.csv
29,30,Beginner,Beginner,r1,r1,c3,c3,0.773109243697479,r1_result.csv
29,39,Beginner,Beginner,r1,r1,c3,c3,0.7014925373134329,r1_result.csv
29,46,Beginner,Beginner,r1,r1,c3,c3,0.7235772357723578,r1_result.csv
30,39,Beginner,Beginner,r1,r1,c3,c3,0.753731343283582,r1_result.csv
30,46,Beginner,Beginner,r1,r1,c3,c3,0.7154471544715447,r1_result.csv
30,9,Beginner,Beginner,r1,r1,c3,c3,0.7517241379310344,r1_result.csv
33,36,Beginner,Beginner,r1,r1,c1,c1,0.8733333333333333,r1_result.csv
36,40,Beginner,Beginner,r1,r1,c1,c1,0.8740740740740741,r1_result.csv
37,38,Beginner,Beginner,r1,r1,c2,c2,0.8099173553719008,r1_result.csv
37,41,Beginner,Beginner,r1,r1,c2,c2,0.7596899224806202,r1_result.csv
37,52,Beginner,Beginner,r1,r1,c2,c2,0.8925619834710744,r1_result.csv
38,41,Beginner,Beginner,r1,r1,c2,c2,0.8604651162790697,r1_result.csv
38,43,Beginner,Beginner,r1,r1,c2,c2,0.8617886178861789,r1_result.csv
38,47,Beginner,Beginner,r1,r1,c2,c2,0.7622950819672131,r1_result.csv
38,48,Beginner,Beginner,r1,r1,c2,c2,0.8490566037735849,r1_result.csv
38,50,Beginner,Beginner,r1,r1,c2,c2,0.7373737373737373,r1_result.csv
39,46,Beginner,Beginner,r1,r1,c3,c3,0.7611940298507462,r1_result.csv
41,47,Beginner,Beginner,r1,r1,c2,c2,0.7984496124031008,r1_result.csv
41,50,Beginner,Beginner,r1,r1,c2,c2,0.7829457364341085,r1_result.csv
46,9,Beginner,Beginner,r1,r1,c3,c3,0.7172413793103448,r1_result.csv
47,50,Beginner,Beginner,r1,r1,c2,c2,0.5819672131147541,r1_result.csv
47,52,Beginner,Beginner,r1,r1,c2,c2,0.7540983606557377,r1_result.csv
48,52,Beginner,Beginner,r1,r1,c2,c2,0.8238993710691824,r1_result.csv
10,15,Intermediate,Intermediate,r2,r2,c2,c2,0.673469387755102,r2_result.csv
10,18,Intermediate,Intermediate,r2,r2,c2,c2,0.6054421768707483,r2_result.csv
10,21,Intermediate,Intermediate,r2,r2,c2,c2,0.7114093959731543,r2_result.csv
10,32,Intermediate,Intermediate,r2,r2,c2,c2,0.7278911564625851,r2_result.csv
10,35,Intermediate,Intermediate,r2,r2,c2,c2,0.6802721088435374,r2_result.csv
10,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6870748299319728,r2_result.csv
10,53,Intermediate,Intermediate,r2,r2,c2,c2,0.5704697986577181,r2_result.csv
11,12,Intermediate,Intermediate,r2,r2,c1,c1,0.6530612244897959,r2_result.csv
11,13,Intermediate,Intermediate,r2,r2,c1,c1,0.7482993197278912,r2_result.csv
11,19,Intermediate,Intermediate,r2,r2,c1,c1,0.6462585034013606,r2_result.csv
11,20,Intermediate,Intermediate,r2,r2,c1,c1,0.7142857142857143,r2_result.csv
11,23,Intermediate,Intermediate,r2,r2,c1,c1,0.5918367346938775,r2_result.csv
11,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5961538461538461,r2_result.csv
11,44,Intermediate,Intermediate,r2,r2,c1,c1,0.5510204081632653,r2_result.csv
12,13,Intermediate,Intermediate,r2,r2,c1,c1,0.6428571428571429,r2_result.csv
12,19,Intermediate,Intermediate,r2,r2,c1,c1,0.636986301369863,r2_result.csv
12,20,Intermediate,Intermediate,r2,r2,c1,c1,0.5238095238095238,r2_result.csv
12,23,Intermediate,Intermediate,r2,r2,c1,c1,0.6940298507462687,r2_result.csv
12,34,Intermediate,Intermediate,r2,r2,c1,c1,0.6153846153846154,r2_result.csv
12,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6190476190476191,r2_result.csv
13,19,Intermediate,Intermediate,r2,r2,c1,c1,0.726027397260274,r2_result.csv
13,20,Intermediate,Intermediate,r2,r2,c1,c1,0.5702479338842975,r2_result.csv
13,23,Intermediate,Intermediate,r2,r2,c1,c1,0.753731343283582,r2_result.csv
13,34,Intermediate,Intermediate,r2,r2,c1,c1,0.6602564102564102,r2_result.csv
13,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6598639455782312,r2_result.csv
14,17,Intermediate,Intermediate,r2,r2,c3,c3,0.5506329113924051,r2_result.csv
14,31,Intermediate,Intermediate,r2,r2,c3,c3,0.5443037974683544,r2_result.csv
14,42,Intermediate,Intermediate,r2,r2,c3,c3,0.6518987341772152,r2_result.csv
14,51,Intermediate,Intermediate,r2,r2,c3,c3,0.689873417721519,r2_result.csv
15,18,Intermediate,Intermediate,r2,r2,c2,c2,0.6086956521739131,r2_result.csv
15,21,Intermediate,Intermediate,r2,r2,c2,c2,0.5973154362416108,r2_result.csv
15,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6183206106870229,r2_result.csv
15,32,Intermediate,Intermediate,r2,r2,c2,c2,0.7,r2_result.csv
15,35,Intermediate,Intermediate,r2,r2,c2,c2,0.6106870229007634,r2_result.csv
15,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6056338028169014,r2_result.csv
15,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6375838926174496,r2_result.csv
17,31,Intermediate,Intermediate,r2,r2,c3,c3,0.5704225352112676,r2_result.csv
17,42,Intermediate,Intermediate,r2,r2,c3,c3,0.6403508771929824,r2_result.csv
17,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6532258064516129,r2_result.csv
18,21,Intermediate,Intermediate,r2,r2,c2,c2,0.5033557046979866,r2_result.csv
18,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6304347826086957,r2_result.csv
18,32,Intermediate,Intermediate,r2,r2,c2,c2,0.6884057971014492,r2_result.csv
18,35,Intermediate,Intermediate,r2,r2,c2,c2,0.5797101449275363,r2_result.csv
18,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6830985915492958,r2_result.csv
18,53,Intermediate,Intermediate,r2,r2,c2,c2,0.5838926174496645,r2_result.csv
19,20,Intermediate,Intermediate,r2,r2,c1,c1,0.6095890410958904,r2_result.csv
19,23,Intermediate,Intermediate,r2,r2,c1,c1,0.5821917808219178,r2_result.csv
19,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5641025641025641,r2_result.csv
19,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6666666666666666,r2_result.csv
20,23,Intermediate,Intermediate,r2,r2,c1,c1,0.6865671641791045,r2_result.csv
20,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6258503401360545,r2_result.csv
21,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6577181208053692,r2_result.csv
21,32,Intermediate,Intermediate,r2,r2,c2,c2,0.697986577181208,r2_result.csv
21,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6241610738255033,r2_result.csv
21,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6778523489932886,r2_result.csv
22,32,Intermediate,Intermediate,r2,r2,c2,c2,0.6870229007633588,r2_result.csv
22,35,Intermediate,Intermediate,r2,r2,c2,c2,0.7709923664122137,r2_result.csv
22,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6901408450704225,r2_result.csv
23,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5833333333333334,r2_result.csv
31,42,Intermediate,Intermediate,r2,r2,c3,c3,0.5070422535211268,r2_result.csv
31,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6971830985915493,r2_result.csv
32,45,Intermediate,Intermediate,r2,r2,c2,c2,0.7253521126760564,r2_result.csv
32,53,Intermediate,Intermediate,r2,r2,c2,c2,0.7046979865771812,r2_result.csv
35,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6408450704225352,r2_result.csv
42,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6854838709677419,r2_result.csv
45,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6442953020134228,r2_result.csv
10,26,Intermediate,Beginner,r2,r2,c2,c2,0.6122448979591837,r2_result.csv
11,30,Intermediate,Beginner,r2,r2,c1,c1,0.7210884353741497,r2_result.csv
11,37,Intermediate,Beginner,r2,r2,c1,c1,0.5306122448979592,r2_result.csv
11,39,Intermediate,Beginner,r2,r2,c1,c1,0.54421768707483,r2_result.csv
11,43,Intermediate,Beginner,r2,r2,c1,c1,0.5850340136054422,r2_result.csv
12,30,Intermediate,Beginner,r2,r2,c1,c1,0.6159420289855072,r2_result.csv
12,37,Intermediate,Beginner,r2,r2,c1,c1,0.6349206349206349,r2_result.csv
12,39,Intermediate,Beginner,r2,r2,c1,c1,0.6111111111111112,r2_result.csv
12,47,Intermediate,Beginner,r2,r2,c1,c1,0.7063492063492064,r2_result.csv
12,50,Intermediate,Beginner,r2,r2,c1,c1,0.5925925925925926,r2_result.csv
12,9,Intermediate,Beginner,r2,r2,c1,c1,0.6267605633802817,r2_result.csv
13,37,Intermediate,Beginner,r2,r2,c1,c1,0.7068965517241379,r2_result.csv
13,38,Intermediate,Beginner,r2,r2,c1,c1,0.6194690265486725,r2_result.csv
13,39,Intermediate,Beginner,r2,r2,c1,c1,0.6475409836065574,r2_result.csv
13,43,Intermediate,Beginner,r2,r2,c1,c1,0.7107438016528925,r2_result.csv
13,47,Intermediate,Beginner,r2,r2,c1,c1,0.7203389830508474,r2_result.csv
13,50,Intermediate,Beginner,r2,r2,c1,c1,0.562962962962963,r2_result.csv
13,9,Intermediate,Beginner,r2,r2,c1,c1,0.7183098591549296,r2_result.csv
14,24,Intermediate,Beginner,r2,r2,c3,c3,0.569620253164557,r2_result.csv
14,25,Intermediate,Beginner,r2,r2,c3,c3,0.6,r2_result.csv
14,27,Intermediate,Beginner,r2,r2,c3,c3,0.6139240506329114,r2_result.csv
14,33,Intermediate,Beginner,r2,r2,c3,c3,0.6772151898734177,r2_result.csv
14,48,Intermediate,Beginner,r2,r2,c3,c3,0.6392405063291139,r2_result.csv
14,52,Intermediate,Beginner,r2,r2,c3,c3,0.7468354430379747,r2_result.csv
15,16,Intermediate,Beginner,r2,r2,c2,c2,0.7181818181818181,r2_result.csv
15,26,Intermediate,Beginner,r2,r2,c2,c2,0.6013986013986014,r2_result.csv
15,29,Intermediate,Beginner,r2,r2,c2,c2,0.6953125,r2_result.csv
15,46,Intermediate,Beginner,r2,r2,c2,c2,0.6746031746031746,r2_result.csv
17,24,Intermediate,Beginner,r2,r2,c3,c3,0.664,r2_result.csv
17,27,Intermediate,Beginner,r2,r2,c3,c3,0.6136363636363636,r2_result.csv
