exp_a,exp_b,trial_id,expertise_a,expertise_b,score
69,132,5,high,low,0.8093474832519439
69,182,5,high,low,0.847777364567375
69,176,5,high,low,0.7013912880338365
69,200,5,high,low,0.9010514175858589
80,29,5,high,low,0.8416240398148138
80,27,5,high,low,0.8486318382554944
69,126,5,high,low,0.8138054475982492
80,13,5,high,low,0.9284273778106268
80,31,5,high,low,0.8761445037336358
69,208,5,high,low,0.8253058799211789
80,35,5,high,low,0.9051394940404679
69,179,5,high,low,0.807573731715185
80,34,5,high,low,0.8653666543656501
80,21,5,high,low,0.8897518378589088
80,43,5,high,low,0.8556372753905048
80,37,5,high,low,0.9159673714386493
80,41,5,high,low,0.8897823737372351
69,99,5,high,low,0.7646687594142307
80,56,5,high,low,0.8516352943316194
69,13,5,high,low,0.7725082785031835
80,44,5,high,low,0.827510664570399
80,65,5,high,low,0.8787330750717546
80,63,5,high,low,0.8660400657683461
80,64,5,high,low,0.9008120967067066
69,128,5,high,low,0.7438079547877641
80,74,5,high,low,0.8456162289135278
80,60,5,high,low,0.8481902696728701
80,94,5,high,low,0.8750177522829955
80,77,5,high,low,0.8811571240932425
80,124,5,high,low,0.8342190707601903
80,104,5,high,low,0.8784905396793247
80,139,5,high,low,0.8598261797976925
80,126,5,high,low,0.8540915136419693
80,79,5,high,low,0.8570627323961948
80,99,5,high,low,0.8684196618861098
80,164,5,high,low,0.8387737322636183
69,101,5,high,low,0.7991042933270756
80,78,5,high,low,0.8502698251033323
80,128,5,high,low,0.9162162918269497
80,180,5,high,low,0.8374737872553477
80,114,5,high,low,0.8502809905374459
80,132,5,high,low,0.8506005030748257
82,10,5,high,low,0.8571419505208647
80,101,5,high,low,0.9320998592119777
80,140,5,high,low,0.8201408793638258
80,208,5,high,low,0.8645633950349821
80,170,5,high,low,0.8892921973786085
80,200,5,high,low,0.8582446136536598
80,182,5,high,low,0.8784897975570605
80,176,5,high,low,0.9026751332711634
82,34,5,high,low,0.7689457711995976
82,21,5,high,low,0.8229841677765447
82,27,5,high,low,0.8740516404323335
82,31,5,high,low,0.8285624387697478
82,35,5,high,low,0.7995947009164062
80,179,5,high,low,0.9087638409681646
82,37,5,high,low,0.8507182073176371
82,13,5,high,low,0.8316747170874715
82,29,5,high,low,0.7738724187186269
82,56,5,high,low,0.7360999373076365
82,44,5,high,low,0.7428626828849503
82,65,5,high,low,0.8978443620874105
82,63,5,high,low,0.7966766616970978
82,74,5,high,low,0.8272359232389755
82,64,5,high,low,0.824328998430918
82,41,5,high,low,0.8152938154960924
82,114,5,high,low,0.8286343860034928
82,60,5,high,low,0.7229533564463295
82,104,5,high,low,0.8618473331615384
82,43,5,high,low,0.7924246207529615
82,77,5,high,low,0.7999558286762337
82,139,5,high,low,0.7940670891834337
82,79,5,high,low,0.7333136548830664
82,124,5,high,low,0.8000838094434058
82,78,5,high,low,0.7166725844077362
82,126,5,high,low,0.7685510028941113
82,170,5,high,low,0.7714718282816864
82,180,5,high,low,0.7573818026757121
82,132,5,high,low,0.8259413033911093
82,94,5,high,low,0.8649301988485003
82,200,5,high,low,0.8296453983743824
82,208,5,high,low,0.7870734271038398
82,176,5,high,low,0.8205023118160367
82,140,5,high,low,0.7702064852802718
86,27,5,high,low,0.9269740233428454
82,128,5,high,low,0.8360265289579873
86,29,5,high,low,0.8885014823151447
82,182,5,high,low,0.7826538822652596
82,164,5,high,low,0.8142862739542384
86,43,5,high,low,0.8759407994759278
82,99,5,high,low,0.8093356422176077
86,37,5,high,low,0.8022991654232386
86,56,5,high,low,0.8287755197763429
82,101,5,high,low,0.8584118643196341
86,41,5,high,low,0.7184708212864691
86,13,5,high,low,0.7827457893251281
86,34,5,high,low,0.8157549840240927
86,31,5,high,low,0.7543697963352335
86,21,5,high,low,0.794358307356166
86,10,5,high,low,0.8112467496086182
86,74,5,high,low,0.8139475316322475
86,63,5,high,low,0.841627684316259
86,60,5,high,low,0.8468129774757693
86,44,5,high,low,0.8719316284686601
86,94,5,high,low,0.8432480268916434
86,64,5,high,low,0.8390773542211059
86,65,5,high,low,0.9105570899397137
86,79,5,high,low,0.8108254644736369
86,78,5,high,low,0.8014166643467825
86,114,5,high,low,0.8380011754311026
82,179,5,high,low,0.7956199011446268
86,99,5,high,low,0.7427460537851766
86,104,5,high,low,0.8684251899522625
86,35,5,high,low,0.758496278181677
86,139,5,high,low,0.7624783689469212
86,124,5,high,low,0.8810531615541353
86,77,5,high,low,0.8366321812577101
86,126,5,high,low,0.838900064323281
86,140,5,high,low,0.8736550782832021
86,132,5,high,low,0.8178466067839887
86,164,5,high,low,0.8577694388552625
87,10,5,high,low,0.8302367450264831
86,180,5,high,low,0.8530281011727433
87,27,5,high,low,0.9168464258648428
86,170,5,high,low,0.7495804501159976
86,200,5,high,low,0.8941138272069779
87,29,5,high,low,0.8500776317636629
86,208,5,high,low,0.8428775761941117
86,128,5,high,low,0.7488655986291829
86,176,5,high,low,0.727603017435203
87,31,5,high,low,0.7421896313002769
86,182,5,high,low,0.8629462282734701
86,179,5,high,low,0.8376549595344123
87,35,5,high,low,0.7787666331661629
87,21,5,high,low,0.8052910685156975
87,43,5,high,low,0.8323992293271716
87,44,5,high,low,0.8527553991464384
87,56,5,high,low,0.8473857456063475
87,37,5,high,low,0.761337704959725
87,34,5,high,low,0.7964526140882514
87,60,5,high,low,0.8341158226472066
86,101,5,high,low,0.7957767643942854
87,65,5,high,low,0.9018737530526785
87,74,5,high,low,0.8057629949168884
87,63,5,high,low,0.8137061462175633
87,41,5,high,low,0.7258122494259818
87,94,5,high,low,0.8320759588289534
87,77,5,high,low,0.8456121962390437
87,114,5,high,low,0.8145483512143727
87,140,5,high,low,0.8450840821732979
87,124,5,high,low,0.8416584429555501
87,139,5,high,low,0.7846151567016739
87,164,5,high,low,0.8209123833303246
87,126,5,high,low,0.8522096906503113
87,64,5,high,low,0.834520609054048
87,13,5,high,low,0.7971624203382233
87,99,5,high,low,0.8066664220975817
87,128,5,high,low,0.8158969481444067
87,170,5,high,low,0.7377005868067757
87,78,5,high,low,0.7818391512237565
118,10,5,high,low,0.7457170377971561
87,180,5,high,low,0.8461270495638755
87,182,5,high,low,0.855786412046744
87,176,5,high,low,0.7872534313792824
87,200,5,high,low,0.8806470081810448
118,27,5,high,low,0.8983782108645881
87,79,5,high,low,0.827402127635511
87,104,5,high,low,0.8688761146216403
118,29,5,high,low,0.8663084907686263
87,208,5,high,low,0.8280140830380261
118,21,5,high,low,0.8456560206868848
118,31,5,high,low,0.8262135106141661
118,13,5,high,low,0.861373283152577
118,34,5,high,low,0.8842031534623432
118,44,5,high,low,0.861628278215269
118,43,5,high,low,0.8658801001580584
87,132,5,high,low,0.8255710436999103
118,35,5,high,low,0.8147103541994237
118,37,5,high,low,0.8343166215472829
118,41,5,high,low,0.8305725610679651
118,74,5,high,low,0.7810353197896434
118,65,5,high,low,0.8178191973188026
118,60,5,high,low,0.875108419004173
118,56,5,high,low,0.8459464372871289
118,63,5,high,low,0.8861376298668315
118,94,5,high,low,0.8230345057228067
118,78,5,high,low,0.8270569613141808
118,79,5,high,low,0.857636280639771
118,114,5,high,low,0.7884147728239849
118,124,5,high,low,0.8867689666343294
87,179,5,high,low,0.8222313908916553
118,77,5,high,low,0.8678339919935019
118,104,5,high,low,0.8199737031618496
118,132,5,high,low,0.8627734826371827
118,164,5,high,low,0.8673936827146311
118,64,5,high,low,0.8958818163370434
118,180,5,high,low,0.8584622704630042
118,170,5,high,low,0.8205249538301188
118,139,5,high,low,0.7886507157399579
118,140,5,high,low,0.8581877403344804
118,176,5,high,low,0.8370932498448211
118,179,5,high,low,0.887295411612608
118,182,5,high,low,0.8932930324007499
118,128,5,high,low,0.8495905721196368
118,126,5,high,low,0.8772751091690307
118,208,5,high,low,0.8737991045570442
118,99,5,high,low,0.8557981196848439
118,200,5,high,low,0.8956923638322519
87,101,5,high,low,0.8342648565418656
178,27,5,high,low,0.8752165605220081
118,101,5,high,low,0.9001854206140248
178,43,5,high,low,0.8704836688293108
178,34,5,high,low,0.8781237250355745
178,35,5,high,low,0.8310721759378494
178,21,5,high,low,0.8163810155061033
178,37,5,high,low,0.7947067598627128
178,44,5,high,low,0.8587938732690924
178,10,5,high,low,0.7936583134018925
178,60,5,high,low,0.8633643189670929
178,29,5,high,low,0.889989953263877
178,63,5,high,low,0.8736105450485202
178,56,5,high,low,0.8855363408980759
178,41,5,high,low,0.7775136292495914
178,65,5,high,low,0.8335238560436434
178,74,5,high,low,0.7783279638182311
178,64,5,high,low,0.8750727988102931
178,31,5,high,low,0.7642652981234673
178,94,5,high,low,0.7814677208291424
178,78,5,high,low,0.8332450254846413
178,114,5,high,low,0.781312432329895
178,13,5,high,low,0.8609502301242802
178,99,5,high,low,0.7945117655794762
178,79,5,high,low,0.8445714795444219
178,124,5,high,low,0.8332659519191884
178,104,5,high,low,0.8339159576162867
178,77,5,high,low,0.8939670112646669
178,132,5,high,low,0.8174003819179664
178,180,5,high,low,0.8494646821772048
178,170,5,high,low,0.820161810040483
178,140,5,high,low,0.8261954508302163
178,126,5,high,low,0.8704152389723535
178,176,5,high,low,0.8363479162324842
178,139,5,high,low,0.7637665763143353
178,164,5,high,low,0.829538077978022
178,182,5,high,low,0.8824220318467725
178,208,5,high,low,0.8531791462538377
178,200,5,high,low,0.8619741917129748
178,128,5,high,low,0.8695026284090873
178,101,5,high,low,0.893256784396005
178,179,5,high,low,0.9017515480884296
